model,run_label,training_seed,sample_id,source_filename,wt_evanyseg_predicted_dice,condition_adherence_dice,predicted_tumour_voxels_lowres,predicted_tumour_fraction_lowres,mean_probability_inside_prediction,empty_prediction
conditional_ldm_v4,v3,2028,0000,conditional_ldm_v4_0000.nii.gz,0.89404296875,0.7967566604295657,12793,0.013728751717032967,0.9791291356086731,False
conditional_ldm_v4,v3,2028,0001,conditional_ldm_v4_0001.nii.gz,0.91748046875,0.8615744121513477,18293,0.019631052541208793,0.9827907681465149,False
conditional_ldm_v4,v3,2028,0002,conditional_ldm_v4_0002.nii.gz,0.90380859375,0.8785738107510298,17329,0.01859654017857143,0.981118381023407,False
conditional_ldm_v4,v3,2028,0003,conditional_ldm_v4_0003.nii.gz,0.91259765625,0.892249189128757,22768,0.02443337912087912,0.9826215505599976,False
conditional_ldm_v4,v3,2028,0004,conditional_ldm_v4_0004.nii.gz,0.8203125,0.7151056150524482,20456,0.021952266483516482,0.968977689743042,False
conditional_ldm_v4,v3,2028,0005,conditional_ldm_v4_0005.nii.gz,0.93212890625,0.919211403910299,30837,0.03309259100274725,0.982111930847168,False
conditional_ldm_v4,v3,2028,0006,conditional_ldm_v4_0006.nii.gz,0.78369140625,0.5337741549338575,12591,0.013511976304945056,0.9680302143096924,False
conditional_ldm_v4,v3,2028,0007,conditional_ldm_v4_0007.nii.gz,0.908203125,0.8614396456257228,22985,0.024666251717032968,0.9764048457145691,False
conditional_ldm_v4,v3,2028,0008,conditional_ldm_v4_0008.nii.gz,0.86669921875,0.16288037555572013,21511,0.023084435096153846,0.9689956903457642,False
conditional_ldm_v4,v3,2028,0009,conditional_ldm_v4_0009.nii.gz,0.86669921875,0.2053692182853647,25519,0.02738560267857143,0.9715553522109985,False
conditional_ldm_v4,v3,2028,0010,conditional_ldm_v4_0010.nii.gz,0.8564453125,0.6094933433694268,14378,0.0154296875,0.9680585861206055,False
conditional_ldm_v4,v3,2028,0011,conditional_ldm_v4_0011.nii.gz,0.87841796875,0.8526424070979474,8184,0.008782623626373626,0.9801006317138672,False
conditional_ldm_v4,v3,2028,0012,conditional_ldm_v4_0012.nii.gz,0.91455078125,0.7912145431119942,27750,0.02977979052197802,0.9786309599876404,False
conditional_ldm_v4,v3,2028,0013,conditional_ldm_v4_0013.nii.gz,0.87841796875,0.8014771488054424,21124,0.022669127747252747,0.9716367721557617,False
conditional_ldm_v4,v3,2028,0014,conditional_ldm_v4_0014.nii.gz,0.7470703125,0.18951497177882448,18333,0.019673978365384617,0.9546058773994446,False
conditional_ldm_v4,v3,2028,0015,conditional_ldm_v4_0015.nii.gz,0.92041015625,0.7666728360787937,19026,0.02041766826923077,0.9779235124588013,False
conditional_ldm_v4,v3,2028,0016,conditional_ldm_v4_0016.nii.gz,0.87158203125,0.3781957633311824,17551,0.018834778502747253,0.9687257409095764,False
conditional_ldm_v4,v3,2028,0017,conditional_ldm_v4_0017.nii.gz,0.8828125,0.7930602175760129,13910,0.014927455357142858,0.9772948026657104,False
conditional_ldm_v4,v3,2028,0018,conditional_ldm_v4_0018.nii.gz,0.7333984375,0.5310182357564514,8049,0.00863774896978022,0.963134229183197,False
conditional_ldm_v4,v3,2028,0019,conditional_ldm_v4_0019.nii.gz,0.884765625,0.777380548524366,22392,0.024029876373626375,0.9774268269538879,False
conditional_ldm_v4,v3,2028,0020,conditional_ldm_v4_0020.nii.gz,0.9345703125,0.9048495106336241,20491,0.02198982657967033,0.9826300740242004,False
conditional_ldm_v4,v3,2028,0021,conditional_ldm_v4_0021.nii.gz,0.927734375,0.8950778291965102,12309,0.013209349244505494,0.9833025336265564,False
conditional_ldm_v4,v3,2028,0022,conditional_ldm_v4_0022.nii.gz,0.802734375,0.3390675164122195,17235,0.01849566449175824,0.9548010230064392,False
conditional_ldm_v4,v3,2028,0023,conditional_ldm_v4_0023.nii.gz,0.892578125,0.35761890336310387,10519,0.011288418612637362,0.9684168696403503,False
conditional_ldm_v4,v3,2028,0024,conditional_ldm_v4_0024.nii.gz,0.8212890625,0.5664449216910762,12512,0.013427197802197801,0.9724307060241699,False
conditional_ldm_v4,v3,2028,0025,conditional_ldm_v4_0025.nii.gz,0.89990234375,0.883244259117906,17157,0.018411959134615383,0.9795694351196289,False
conditional_ldm_v4,v3,2028,0026,conditional_ldm_v4_0026.nii.gz,0.8134765625,0.6713461238497617,15788,0.0169428228021978,0.9715049862861633,False
