model,run_label,training_seed,sample_id,source_filename,wt_evanyseg_predicted_dice,condition_adherence_dice,predicted_tumour_voxels_lowres,predicted_tumour_fraction_lowres,mean_probability_inside_prediction,empty_prediction
conditional_ddpm_v3,v3,2028,0000,conditional_ddpm_v3_0000.nii.gz,0.83740234375,0.8864255339481646,11276,0.012100789835164836,0.9790717959403992,False
conditional_ddpm_v3,v3,2028,0001,conditional_ddpm_v3_0001.nii.gz,0.8994140625,0.8763667920162349,18628,0.019990556318681317,0.9716877341270447,False
conditional_ddpm_v3,v3,2028,0002,conditional_ddpm_v3_0002.nii.gz,0.89794921875,0.8955008565503877,17619,0.018907752403846154,0.979422390460968,False
conditional_ddpm_v3,v3,2028,0003,conditional_ddpm_v3_0003.nii.gz,0.92919921875,0.9409013508911475,22108,0.02372510302197802,0.9837916493415833,False
conditional_ddpm_v3,v3,2028,0004,conditional_ddpm_v3_0004.nii.gz,0.90576171875,0.8578718709055038,15656,0.01680116758241758,0.9820958971977234,False
conditional_ddpm_v3,v3,2028,0005,conditional_ddpm_v3_0005.nii.gz,0.919921875,0.9516972987114998,30821,0.03307542067307692,0.9834714531898499,False
conditional_ddpm_v3,v3,2028,0006,conditional_ddpm_v3_0006.nii.gz,0.89697265625,0.7069178729906839,8795,0.00943831559065934,0.9719201922416687,False
conditional_ddpm_v3,v3,2028,0007,conditional_ddpm_v3_0007.nii.gz,0.8759765625,0.8647630861927952,22978,0.024658739697802197,0.9757526516914368,False
conditional_ddpm_v3,v3,2028,0008,conditional_ddpm_v3_0008.nii.gz,0.828125,0.29792711014815204,12415,0.013323102678571428,0.9672220349311829,False
conditional_ddpm_v3,v3,2028,0009,conditional_ddpm_v3_0009.nii.gz,0.8720703125,0.41559030138261066,13595,0.014589414491758242,0.9659222364425659,False
conditional_ddpm_v3,v3,2028,0010,conditional_ddpm_v3_0010.nii.gz,0.8828125,0.7123480140504121,11626,0.012476390796703297,0.9718921780586243,False
conditional_ddpm_v3,v3,2028,0011,conditional_ddpm_v3_0011.nii.gz,0.8798828125,0.5567428003973955,17805,0.019107357486263736,0.9698366522789001,False
conditional_ddpm_v3,v3,2028,0012,conditional_ddpm_v3_0012.nii.gz,0.8955078125,0.9056107347234306,23686,0.025418526785714286,0.9772059321403503,False
conditional_ddpm_v3,v3,2028,0013,conditional_ddpm_v3_0013.nii.gz,0.90283203125,0.9122389244431433,21090,0.022632640796703296,0.9787373542785645,False
conditional_ddpm_v3,v3,2028,0014,conditional_ddpm_v3_0014.nii.gz,0.8408203125,0.27937678401565214,14243,0.015284812843406593,0.9571540951728821,False
conditional_ddpm_v3,v3,2028,0015,conditional_ddpm_v3_0015.nii.gz,0.82958984375,0.6900450634986509,23223,0.02492166037087912,0.9677876830101013,False
conditional_ddpm_v3,v3,2028,0016,conditional_ddpm_v3_0016.nii.gz,0.82763671875,0.6186421855337094,9154,0.009823574862637362,0.965324342250824,False
conditional_ddpm_v3,v3,2028,0017,conditional_ddpm_v3_0017.nii.gz,0.916015625,0.8979753173174501,11952,0.012826236263736263,0.9785535931587219,False
conditional_ddpm_v3,v3,2028,0018,conditional_ddpm_v3_0018.nii.gz,0.7900390625,0.24977670770096314,22339,0.023972999656593406,0.9560198187828064,False
conditional_ddpm_v3,v3,2028,0019,conditional_ddpm_v3_0019.nii.gz,0.8486328125,0.822305360605199,20690,0.022203382554945056,0.9730746150016785,False
conditional_ddpm_v3,v3,2028,0020,conditional_ddpm_v3_0020.nii.gz,0.9228515625,0.9368061701858802,19269,0.020678442651098902,0.983514130115509,False
conditional_ddpm_v3,v3,2028,0021,conditional_ddpm_v3_0021.nii.gz,0.9345703125,0.9342563457101178,12374,0.013279103708791208,0.9839388728141785,False
conditional_ddpm_v3,v3,2028,0022,conditional_ddpm_v3_0022.nii.gz,0.8583984375,0.3070289692345353,18631,0.019993775755494506,0.9696974754333496,False
conditional_ddpm_v3,v3,2028,0023,conditional_ddpm_v3_0023.nii.gz,0.755859375,0.5098115031420881,7660,0.00822029532967033,0.9643556475639343,False
conditional_ddpm_v3,v3,2028,0024,conditional_ddpm_v3_0024.nii.gz,0.8212890625,0.5266319752931732,17058,0.01830571771978022,0.9662744402885437,False
conditional_ddpm_v3,v3,2028,0025,conditional_ddpm_v3_0025.nii.gz,0.87744140625,0.9158471798349962,18491,0.01984353537087912,0.9796664118766785,False
conditional_ddpm_v3,v3,2028,0026,conditional_ddpm_v3_0026.nii.gz,0.9072265625,0.9177812934465134,11003,0.011807821085164835,0.9833192825317383,False
conditional_ddpm_v3,v3,2028,0027,conditional_ddpm_v3_0027.nii.gz,0.80615234375,0.5291945760498189,20971,0.02250493646978022,0.9556295871734619,False
conditional_ddpm_v3,v3,2028,0028,conditional_ddpm_v3_0028.nii.gz,0.9013671875,0.7568424389729272,16706,0.017927970467032966,0.9741420149803162,False
conditional_ddpm_v3,v3,2028,0029,conditional_ddpm_v3_0029.nii.gz,0.86669921875,0.8527559878674087,25914,0.02780949519230769,0.9704369306564331,False
conditional_ddpm_v3,v3,2028,0030,conditional_ddpm_v3_0030.nii.gz,0.79248046875,0.7067021930725513,9050,0.00971196771978022,0.9620172381401062,False
conditional_ddpm_v3,v3,2028,0031,conditional_ddpm_v3_0031.nii.gz,0.8525390625,0.7657142857143912,12757,0.013690118475274725,0.9785208106040955,False
conditional_ddpm_v3,v3,2028,0032,conditional_ddpm_v3_0032.nii.gz,0.8232421875,0.44664673216621387,8967,0.009622896634615385,0.9656446576118469,False
conditional_ddpm_v3,v3,2028,0033,conditional_ddpm_v3_0033.nii.gz,0.9111328125,0.7802806499262462,11798,0.01266097184065934,0.9687467813491821,False
