model,run_label,training_seed,sample_id,source_filename,wt_evanyseg_predicted_dice,condition_adherence_dice,predicted_tumour_voxels_lowres,predicted_tumour_fraction_lowres,mean_probability_inside_prediction,empty_prediction
conditional_ddpm_v3,v2,2027,0033,conditional_ddpm_v3_0033.nii.gz,0.916015625,0.7317727997316337,13972,0.014993990384615385,0.9710572361946106,False
conditional_ddpm_v3,v2,2027,0034,conditional_ddpm_v3_0034.nii.gz,0.83251953125,0.28073561130702646,15073,0.016175523695054945,0.9630863666534424,False
conditional_ddpm_v3,v2,2027,0035,conditional_ddpm_v3_0035.nii.gz,0.923828125,0.8161008663992799,17055,0.018302498282967032,0.9724193215370178,False
conditional_ddpm_v3,v2,2027,0036,conditional_ddpm_v3_0036.nii.gz,0.9111328125,0.9374036209949348,18118,0.01944325206043956,0.9828343987464905,False
conditional_ddpm_v3,v2,2027,0037,conditional_ddpm_v3_0037.nii.gz,0.79345703125,0.6056931608136003,9309,0.00998991243131868,0.9658905863761902,False
conditional_ddpm_v3,v2,2027,0038,conditional_ddpm_v3_0038.nii.gz,0.9072265625,0.9590963921482694,27415,0.029420286744505496,0.9855353236198425,False
conditional_ddpm_v3,v2,2027,0039,conditional_ddpm_v3_0039.nii.gz,0.83740234375,0.03995611755930483,14643,0.015714071085164837,0.9702840447425842,False
conditional_ddpm_v3,v2,2027,0040,conditional_ddpm_v3_0040.nii.gz,0.7587890625,0.2977346278321004,15314,0.016434151785714286,0.9695667624473572,False
conditional_ddpm_v3,v2,2027,0041,conditional_ddpm_v3_0041.nii.gz,0.82568359375,0.24236920437957601,17053,0.01830035199175824,0.9641461372375488,False
conditional_ddpm_v3,v2,2027,0042,conditional_ddpm_v3_0042.nii.gz,0.84521484375,0.6397877984086618,13755,0.014761117788461538,0.9750242233276367,False
conditional_ddpm_v3,v2,2027,0043,conditional_ddpm_v3_0043.nii.gz,0.9150390625,0.9448812113640888,23492,0.02521033653846154,0.9845742583274841,False
conditional_ddpm_v3,v2,2027,0044,conditional_ddpm_v3_0044.nii.gz,0.9130859375,0.22418904403900142,20521,0.022022020947802198,0.9723084568977356,False
conditional_ddpm_v3,v2,2027,0045,conditional_ddpm_v3_0045.nii.gz,0.77978515625,0.7501535761299911,13986,0.015009014423076924,0.9713004231452942,False
conditional_ddpm_v3,v2,2027,0046,conditional_ddpm_v3_0046.nii.gz,0.88720703125,0.9009191331479037,6218,0.006672819368131868,0.9776453375816345,False
conditional_ddpm_v3,v2,2027,0047,conditional_ddpm_v3_0047.nii.gz,0.91162109375,0.8344877000239493,14275,0.015319153502747252,0.9798363447189331,False
conditional_ddpm_v3,v2,2027,0048,conditional_ddpm_v3_0048.nii.gz,0.79443359375,0.0015392508987501802,10549,0.01132061298076923,0.9644255042076111,False
conditional_ddpm_v3,v2,2027,0049,conditional_ddpm_v3_0049.nii.gz,0.88037109375,0.765756366983881,9779,0.010494290865384615,0.9749151468276978,False
conditional_ddpm_v3,v2,2027,0050,conditional_ddpm_v3_0050.nii.gz,0.89453125,0.9114484503478998,24938,0.02676210508241758,0.9809291362762451,False
conditional_ddpm_v3,v2,2027,0051,conditional_ddpm_v3_0051.nii.gz,0.78564453125,0.6332288401255609,14126,0.015159254807692308,0.9656467437744141,False
conditional_ddpm_v3,v2,2027,0052,conditional_ddpm_v3_0052.nii.gz,0.90087890625,0.9240644942038575,13029,0.01398201407967033,0.9803301692008972,False
conditional_ddpm_v3,v2,2027,0053,conditional_ddpm_v3_0053.nii.gz,0.81884765625,0.37712058688710615,13609,0.01460443853021978,0.9714016914367676,False
conditional_ddpm_v3,v2,2027,0054,conditional_ddpm_v3_0054.nii.gz,0.87890625,0.9124434705580884,22712,0.024373282967032967,0.9812633395195007,False
conditional_ddpm_v3,v2,2027,0055,conditional_ddpm_v3_0055.nii.gz,0.8291015625,0.23629264980511105,20708,0.022222699175824177,0.958911657333374,False
conditional_ddpm_v3,v2,2027,0056,conditional_ddpm_v3_0056.nii.gz,0.85205078125,0.5624639353723447,19343,0.020757855425824177,0.9701898694038391,False
conditional_ddpm_v3,v2,2027,0057,conditional_ddpm_v3_0057.nii.gz,0.912109375,0.9466103799354478,22873,0.02454605940934066,0.9852160811424255,False
conditional_ddpm_v3,v2,2027,0058,conditional_ddpm_v3_0058.nii.gz,0.828125,0.05066303978279043,22838,0.024508499313186813,0.964596688747406,False
conditional_ddpm_v3,v2,2027,0059,conditional_ddpm_v3_0059.nii.gz,0.86328125,0.46935608999247075,17424,0.01869848901098901,0.9733858704566956,False
conditional_ddpm_v3,v2,2027,0060,conditional_ddpm_v3_0060.nii.gz,0.90576171875,0.8792191280810648,26327,0.028252704326923075,0.9747520089149475,False
conditional_ddpm_v3,v2,2027,0061,conditional_ddpm_v3_0061.nii.gz,0.86474609375,0.7404376907592245,18263,0.019598858173076925,0.9732716083526611,False
conditional_ddpm_v3,v2,2027,0062,conditional_ddpm_v3_0062.nii.gz,0.84814453125,0.8452755551560527,11651,0.012503219436813187,0.9789713621139526,False
conditional_ddpm_v3,v2,2027,0063,conditional_ddpm_v3_0063.nii.gz,0.83544921875,0.7147298587481421,25145,0.026984246222527472,0.973594069480896,False
conditional_ddpm_v3,v2,2027,0064,conditional_ddpm_v3_0064.nii.gz,0.8310546875,0.8881848103602423,17537,0.018819754464285715,0.9764785170555115,False
conditional_ddpm_v3,v2,2027,0065,conditional_ddpm_v3_0065.nii.gz,0.9228515625,0.9070517313893358,26469,0.028405091002747254,0.9801949858665466,False
conditional_ddpm_v3,v2,2027,0066,conditional_ddpm_v3_0066.nii.gz,0.890625,0.8722830086846218,11049,0.011857185782967032,0.9741502404212952,False
conditional_ddpm_v3,v2,2027,0067,conditional_ddpm_v3_0067.nii.gz,0.853515625,0.7672627594309344,27750,0.02977979052197802,0.9744449853897095,False
conditional_ddpm_v3,v2,2027,0068,conditional_ddpm_v3_0068.nii.gz,0.87841796875,5.430355688294634e-13,17556,0.01884014423076923,0.9730726480484009,False
conditional_ddpm_v3,v2,2027,0069,conditional_ddpm_v3_0069.nii.gz,0.92236328125,0.9068939116541037,15976,0.017144574175824177,0.9803353548049927,False
conditional_ddpm_v3,v2,2027,0070,conditional_ddpm_v3_0070.nii.gz,0.91552734375,0.930392112317704,22127,0.02374549278846154,0.983262836933136,False
conditional_ddpm_v3,v2,2027,0071,conditional_ddpm_v3_0071.nii.gz,0.90283203125,0.930768155448394,29112,0.031241414835164835,0.9806948900222778,False
conditional_ddpm_v3,v2,2027,0072,conditional_ddpm_v3_0072.nii.gz,0.93359375,0.9104514229637174,16929,0.018167281936813186,0.9798288941383362,False
conditional_ddpm_v3,v2,2027,0073,conditional_ddpm_v3_0073.nii.gz,0.84912109375,0.9303062606240659,17632,0.018921703296703295,0.9811766743659973,False
conditional_ddpm_v3,v2,2027,0074,conditional_ddpm_v3_0074.nii.gz,0.85595703125,0.9381899757955199,17353,0.018622295673076925,0.9845399856567383,False
conditional_ddpm_v3,v2,2027,0075,conditional_ddpm_v3_0075.nii.gz,0.82666015625,0.7685634465520628,16526,0.017734804258241758,0.9734679460525513,False
conditional_ddpm_v3,v2,2027,0076,conditional_ddpm_v3_0076.nii.gz,0.90869140625,0.9201731060013972,10219,0.01096647493131868,0.9843105673789978,False
conditional_ddpm_v3,v2,2027,0077,conditional_ddpm_v3_0077.nii.gz,0.81396484375,0.6930218947033194,24098,0.025860662774725273,0.9715258479118347,False
conditional_ddpm_v3,v2,2027,0078,conditional_ddpm_v3_0078.nii.gz,0.92724609375,0.924730323611696,12708,0.01363753434065934,0.9811757206916809,False
conditional_ddpm_v3,v2,2027,0079,conditional_ddpm_v3_0079.nii.gz,0.88427734375,0.8862951807229201,21403,0.02296853537087912,0.9788785576820374,False
conditional_ddpm_v3,v2,2027,0080,conditional_ddpm_v3_0080.nii.gz,0.83251953125,0.2393914303460777,16768,0.017994505494505493,0.968672513961792,False
conditional_ddpm_v3,v2,2027,0081,conditional_ddpm_v3_0081.nii.gz,0.9072265625,0.9276564143821229,8304,0.008911401098901098,0.9845022559165955,False
conditional_ddpm_v3,v2,2027,0082,conditional_ddpm_v3_0082.nii.gz,0.82080078125,0.7530541324831609,16615,0.017830314217032968,0.9789153933525085,False
conditional_ddpm_v3,v2,2027,0083,conditional_ddpm_v3_0083.nii.gz,0.91943359375,0.7570878936163172,16178,0.01736134958791209,0.980179488658905,False
conditional_ddpm_v3,v2,2027,0084,conditional_ddpm_v3_0084.nii.gz,0.89111328125,0.6431350941838069,19410,0.02082975618131868,0.9752851724624634,False
conditional_ddpm_v3,v2,2027,0085,conditional_ddpm_v3_0085.nii.gz,0.88916015625,0.7122554964705314,19714,0.021155992445054946,0.9731664657592773,False
conditional_ddpm_v3,v2,2027,0086,conditional_ddpm_v3_0086.nii.gz,0.8857421875,0.8668876611418375,22167,0.023788418612637363,0.9749292135238647,False
conditional_ddpm_v3,v2,2027,0087,conditional_ddpm_v3_0087.nii.gz,0.9033203125,0.9069007474361365,30500,0.032730940934065936,0.9766178131103516,False
conditional_ddpm_v3,v2,2027,0088,conditional_ddpm_v3_0088.nii.gz,0.89111328125,0.8393081246249581,10025,0.010758284684065934,0.9780490398406982,False
conditional_ddpm_v3,v2,2027,0089,conditional_ddpm_v3_0089.nii.gz,0.92431640625,0.9391600720833779,26353,0.02828060611263736,0.9839675426483154,False
conditional_ddpm_v3,v2,2027,0090,conditional_ddpm_v3_0090.nii.gz,0.85205078125,0.9050114035628721,17267,0.0185300051510989,0.9783027172088623,False
conditional_ddpm_v3,v2,2027,0091,conditional_ddpm_v3_0091.nii.gz,0.923828125,0.9225900681597153,14859,0.015945870535714286,0.9844003915786743,False
conditional_ddpm_v3,v2,2027,0092,conditional_ddpm_v3_0092.nii.gz,0.93212890625,0.9303763075669303,15062,0.016163719093406595,0.9824195504188538,False
conditional_ddpm_v3,v2,2027,0093,conditional_ddpm_v3_0093.nii.gz,0.84716796875,0.7850009714397571,14727,0.015804215315934067,0.970424234867096,False
