model,sample_id,source_filename,wt_evanyseg_predicted_dice,condition_adherence_dice,predicted_tumour_voxels_lowres,predicted_tumour_fraction_lowres,mean_probability_inside_prediction,empty_prediction
ddpm_v5,0071,ddpm_v5_0071.nii.gz,0.830078125,,17158,0.01841303228021978,0.9672355651855469,False
ddpm_v5,0072,ddpm_v5_0072.nii.gz,0.6376953125,,6843,0.007343535370879121,0.9595619440078735,False
ddpm_v5,0073,ddpm_v5_0073.nii.gz,0.86376953125,,13296,0.014268543956043956,0.9680653810501099,False
ddpm_v5,0074,ddpm_v5_0074.nii.gz,0.8662109375,,9734,0.010445999313186813,0.9653383493423462,False
ddpm_v5,0075,ddpm_v5_0075.nii.gz,0.810546875,,9263,0.009940547733516483,0.9639037847518921,False
ddpm_v5,0076,ddpm_v5_0076.nii.gz,0.71240234375,,9912,0.010637019230769231,0.9519993662834167,False
ddpm_v5,0077,ddpm_v5_0077.nii.gz,0.85546875,,12687,0.013614998282967033,0.9599255919456482,False
ddpm_v5,0078,ddpm_v5_0078.nii.gz,0.80908203125,,11732,0.012590144230769231,0.9629297256469727,False
ddpm_v5,0079,ddpm_v5_0079.nii.gz,0.73974609375,,13730,0.014734289148351648,0.9619228839874268,False
ddpm_v5,0080,ddpm_v5_0080.nii.gz,0.80419921875,,8783,0.009425437843406593,0.9576637744903564,False
ddpm_v5,0081,ddpm_v5_0081.nii.gz,0.84423828125,,10097,0.010835551167582417,0.9704344272613525,False
ddpm_v5,0082,ddpm_v5_0082.nii.gz,0.81005859375,,17904,0.019213598901098902,0.9680551290512085,False
ddpm_v5,0083,ddpm_v5_0083.nii.gz,0.79345703125,,8124,0.00871823489010989,0.9522446393966675,False
ddpm_v5,0084,ddpm_v5_0084.nii.gz,0.81201171875,,9194,0.009866500686813186,0.9699103236198425,False
ddpm_v5,0085,ddpm_v5_0085.nii.gz,0.82373046875,,15452,0.01658224587912088,0.9705126285552979,False
ddpm_v5,0086,ddpm_v5_0086.nii.gz,0.8251953125,,8091,0.008682821085164836,0.9592092633247375,False
ddpm_v5,0087,ddpm_v5_0087.nii.gz,0.82666015625,,13086,0.01404318337912088,0.9631577730178833,False
ddpm_v5,0088,ddpm_v5_0088.nii.gz,0.8125,,6967,0.007476605425824176,0.9473308324813843,False
ddpm_v5,0089,ddpm_v5_0089.nii.gz,0.85009765625,,12996,0.013946600274725275,0.9668325185775757,False
ddpm_v5,0090,ddpm_v5_0090.nii.gz,0.693359375,,12618,0.013540951236263737,0.9500455260276794,False
ddpm_v5,0091,ddpm_v5_0091.nii.gz,0.7265625,,12361,0.013265152815934066,0.9670473337173462,False
ddpm_v5,0092,ddpm_v5_0092.nii.gz,0.8896484375,,11526,0.012369076236263736,0.9720406532287598,False
ddpm_v5,0093,ddpm_v5_0093.nii.gz,0.8681640625,,11924,0.012796188186813186,0.9691820740699768,False
ddpm_v5,0094,ddpm_v5_0094.nii.gz,0.8330078125,,19485,0.020910242101648352,0.9658777713775635,False
ddpm_v5,0095,ddpm_v5_0095.nii.gz,0.8427734375,,7496,0.00804429945054945,0.9582131505012512,False
