model,sample_id,source_filename,wt_evanyseg_predicted_dice,condition_adherence_dice,predicted_tumour_voxels_lowres,predicted_tumour_fraction_lowres,mean_probability_inside_prediction,empty_prediction
conditional_ldm_v4,0100,conditional_ldm_v4_0100.nii.gz,0.7861328125,0.5999054373524351,13514,0.014502489697802198,0.9650683403015137,False
conditional_ldm_v4,0101,conditional_ldm_v4_0101.nii.gz,0.7958984375,0.2972258173432574,13882,0.014897407280219781,0.964994490146637,False
conditional_ldm_v4,0102,conditional_ldm_v4_0102.nii.gz,0.87255859375,0.6372205343930535,8424,0.009040178571428572,0.9677312970161438,False
conditional_ldm_v4,0103,conditional_ldm_v4_0103.nii.gz,0.9072265625,0.9110785780210828,30994,0.033261074862637366,0.979695200920105,False
conditional_ldm_v4,0104,conditional_ldm_v4_0104.nii.gz,0.7392578125,0.12950350409676759,18719,0.02008821256868132,0.9573415517807007,False
conditional_ldm_v4,0105,conditional_ldm_v4_0105.nii.gz,0.88818359375,0.8044472252972977,11164,0.011980597527472528,0.9779012203216553,False
conditional_ldm_v4,0106,conditional_ldm_v4_0106.nii.gz,0.89404296875,0.8882292922734959,10922,0.011720896291208791,0.9833793044090271,False
conditional_ldm_v4,0107,conditional_ldm_v4_0107.nii.gz,0.91357421875,0.8066805845512216,14801,0.01588362809065934,0.9778140783309937,False
conditional_ldm_v4,0108,conditional_ldm_v4_0108.nii.gz,0.74609375,0.10654322924874213,23869,0.025614912431318682,0.9612569808959961,False
conditional_ldm_v4,0109,conditional_ldm_v4_0109.nii.gz,0.87060546875,0.5283344106875552,15912,0.017075892857142855,0.97599858045578,False
conditional_ldm_v4,0110,conditional_ldm_v4_0110.nii.gz,0.896484375,0.8826437506221565,16055,0.017229352678571428,0.982689380645752,False
conditional_ldm_v4,0111,conditional_ldm_v4_0111.nii.gz,0.90966796875,0.8995548453373093,26767,0.028724888392857143,0.982533872127533,False
conditional_ldm_v4,0112,conditional_ldm_v4_0112.nii.gz,0.81591796875,0.1844769403833695,7864,0.008439217032967032,0.9630956649780273,False
conditional_ldm_v4,0113,conditional_ldm_v4_0113.nii.gz,0.9033203125,0.8421606888435105,17751,0.019049407623626374,0.9810164570808411,False
conditional_ldm_v4,0114,conditional_ldm_v4_0114.nii.gz,0.88232421875,0.7205450487490379,25156,0.026996050824175825,0.9722164869308472,False
conditional_ldm_v4,0115,conditional_ldm_v4_0115.nii.gz,0.8486328125,0.7290339357691689,18115,0.019440032623626372,0.9658371806144714,False
conditional_ldm_v4,0116,conditional_ldm_v4_0116.nii.gz,0.8935546875,0.5423044052524727,8932,0.009585336538461539,0.9614154100418091,False
conditional_ldm_v4,0117,conditional_ldm_v4_0117.nii.gz,0.90380859375,0.8345299622852816,19572,0.02100360576923077,0.9778531193733215,False
conditional_ldm_v4,0118,conditional_ldm_v4_0118.nii.gz,0.85302734375,0.3142450952520249,14544,0.01560782967032967,0.9587881565093994,False
conditional_ldm_v4,0119,conditional_ldm_v4_0119.nii.gz,0.90869140625,0.8664278403275821,14569,0.015634658310439562,0.9830487966537476,False
conditional_ldm_v4,0120,conditional_ldm_v4_0120.nii.gz,0.78515625,0.7524603522849919,9283,0.009962010645604395,0.9678724408149719,False
conditional_ldm_v4,0121,conditional_ldm_v4_0121.nii.gz,0.90087890625,0.913435706941741,30245,0.032457288804945056,0.9842672944068909,False
conditional_ldm_v4,0122,conditional_ldm_v4_0122.nii.gz,0.8408203125,0.4193058446310292,13865,0.014879163804945054,0.9638491272926331,False
conditional_ldm_v4,0123,conditional_ldm_v4_0123.nii.gz,0.88720703125,0.9101813392766872,24952,0.02677712912087912,0.9838010668754578,False
conditional_ldm_v4,0124,conditional_ldm_v4_0124.nii.gz,0.88525390625,0.5998835177636781,18833,0.020210551167582417,0.9778165221214294,False
conditional_ldm_v4,0125,conditional_ldm_v4_0125.nii.gz,0.91455078125,0.8718092204382352,23846,0.02559023008241758,0.9808790683746338,False
conditional_ldm_v4,0126,conditional_ldm_v4_0126.nii.gz,0.86767578125,0.783089057061729,17596,0.018883070054945054,0.9724775552749634,False
conditional_ldm_v4,0127,conditional_ldm_v4_0127.nii.gz,0.9111328125,0.7103338249903043,20144,0.021617445054945054,0.9754570126533508,False
conditional_ldm_v4,0128,conditional_ldm_v4_0128.nii.gz,0.83251953125,0.5883611467695826,12431,0.013340273008241758,0.9631358981132507,False
conditional_ldm_v4,0129,conditional_ldm_v4_0129.nii.gz,0.8408203125,0.4302221498903775,18390,0.019735147664835164,0.9612996578216553,False
conditional_ldm_v4,0130,conditional_ldm_v4_0130.nii.gz,0.89404296875,0.8906868124856715,20638,0.022147578983516485,0.9800873398780823,False
conditional_ldm_v4,0131,conditional_ldm_v4_0131.nii.gz,0.87255859375,0.5726727584239104,19420,0.020840487637362636,0.9717863202095032,False
conditional_ldm_v4,0132,conditional_ldm_v4_0132.nii.gz,0.8720703125,0.8172049991885028,17277,0.018540736607142855,0.9738007187843323,False
conditional_ldm_v4,0133,conditional_ldm_v4_0133.nii.gz,0.82666015625,0.4925855725281607,6463,0.006935740041208791,0.9675865173339844,False
conditional_ldm_v4,0134,conditional_ldm_v4_0134.nii.gz,0.84033203125,0.2577595226104321,22188,0.02381095467032967,0.9658260941505432,False
conditional_ldm_v4,0135,conditional_ldm_v4_0135.nii.gz,0.8349609375,0.5416807062473605,10650,0.011429000686813186,0.972581684589386,False
conditional_ldm_v4,0136,conditional_ldm_v4_0136.nii.gz,0.90087890625,0.890094814182528,17066,0.018314302884615385,0.9863786101341248,False
conditional_ldm_v4,0137,conditional_ldm_v4_0137.nii.gz,0.83544921875,0.24481449021350835,26431,0.02836431146978022,0.9645180702209473,False
conditional_ldm_v4,0138,conditional_ldm_v4_0138.nii.gz,0.89501953125,0.5374962653123927,19013,0.020403717376373625,0.9727392792701721,False
conditional_ldm_v4,0139,conditional_ldm_v4_0139.nii.gz,0.8955078125,0.7779297765618509,20460,0.021956559065934064,0.9792905449867249,False
conditional_ldm_v4,0140,conditional_ldm_v4_0140.nii.gz,0.8916015625,0.9266399939609079,33243,0.03567457932692308,0.9837161302566528,False
